index,z,y,x,padded_context,valid,positive,tp,fp,fn,iou,dice,precision,recall
93,320,1984,128,1,134706,0,0,0,0,0.0,0.0,0.0,0.0
94,320,2048,0,1,215425,0,0,0,0,0.0,0.0,0.0,0.0
95,320,2048,64,0,215670,0,0,0,0,0.0,0.0,0.0,0.0
96,320,2048,128,1,134626,0,0,0,0,0.0,0.0,0.0,0.0
97,320,2112,0,1,215631,0,0,0,0,0.0,0.0,0.0,0.0
98,320,2112,64,0,215678,0,0,0,0,0.0,0.0,0.0,0.0
99,320,2112,128,1,134545,0,0,0,0,0.0,0.0,0.0,0.0
100,320,2176,0,1,215392,0,0,0,0,0.0,0.0,0.0,0.0
101,320,2176,64,0,215996,0,0,0,0,0.0,0.0,0.0,0.0
102,320,2176,128,1,134535,0,0,0,0,0.0,0.0,0.0,0.0
103,320,2240,0,1,215773,0,0,0,0,0.0,0.0,0.0,0.0
104,320,2240,64,0,215695,0,0,0,0,0.0,0.0,0.0,0.0
105,320,2240,128,1,134693,0,0,0,0,0.0,0.0,0.0,0.0
106,320,2304,0,1,215552,0,0,0,0,0.0,0.0,0.0,0.0
107,320,2304,64,0,215817,0,0,0,0,0.0,0.0,0.0,0.0
108,320,2304,128,1,134728,0,0,0,0,0.0,0.0,0.0,0.0
109,320,2368,0,1,215223,0,0,0,0,0.0,0.0,0.0,0.0
110,320,2368,64,0,215534,0,0,0,0,0.0,0.0,0.0,0.0
111,320,2368,128,1,134709,0,0,0,0,0.0,0.0,0.0,0.0
112,320,2432,0,1,215368,0,0,0,0,0.0,0.0,0.0,0.0
113,320,2432,64,0,215914,0,0,0,0,0.0,0.0,0.0,0.0
114,320,2432,128,1,134697,0,0,0,0,0.0,0.0,0.0,0.0
115,320,2496,0,1,197051,0,0,0,0,0.0,0.0,0.0,0.0
116,320,2496,64,0,215459,0,0,0,0,0.0,0.0,0.0,0.0
117,320,2496,128,1,134662,0,0,0,0,0.0,0.0,0.0,0.0
118,320,2560,0,1,75211,0,0,0,0,0.0,0.0,0.0,0.0
119,320,2560,64,0,214843,0,0,0,0,0.0,0.0,0.0,0.0
120,320,2560,128,1,134815,0,0,0,0,0.0,0.0,0.0,0.0
121,320,2624,0,1,1334,0,0,0,0,0.0,0.0,0.0,0.0
122,320,2624,64,0,145108,0,0,0,0,0.0,0.0,0.0,0.0
123,320,2624,128,1,134833,0,0,154,0,0.0,0.0,0.0,0.0
124,320,2688,64,0,17021,0,0,0,0,0.0,0.0,0.0,0.0
125,320,2688,128,1,123647,0,0,0,0,0.0,0.0,0.0,0.0
126,320,2752,128,1,19875,0,0,953,0,0.0,0.0,0.0,0.0
127,384,0,0,1,23040,0,0,3152,0,0.0,0.0,0.0,0.0
128,384,64,0,1,93916,0,0,71,0,0.0,0.0,0.0,0.0
129,384,64,64,0,75392,0,0,0,0,0.0,0.0,0.0,0.0
130,384,64,128,1,48286,0,0,0,0,0.0,0.0,0.0,0.0
131,384,128,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
132,384,128,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
133,384,128,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
134,384,192,0,1,262144,0,0,27,0,0.0,0.0,0.0,0.0
135,384,192,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
136,384,192,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
137,384,256,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
138,384,256,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
139,384,256,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
140,384,320,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
141,384,320,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
142,384,320,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
143,384,384,0,1,262144,0,0,8,0,0.0,0.0,0.0,0.0
144,384,384,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
145,384,384,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
146,384,448,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
147,384,448,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
148,384,448,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
149,384,512,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
150,384,512,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
151,384,512,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
152,384,576,0,1,262144,0,0,446,0,0.0,0.0,0.0,0.0
153,384,576,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
154,384,576,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
155,384,640,0,1,262144,0,0,2669,0,0.0,0.0,0.0,0.0
156,384,640,64,0,262144,0,0,166,0,0.0,0.0,0.0,0.0
157,384,640,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
158,384,704,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
159,384,704,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
160,384,704,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
161,384,768,0,1,262144,0,0,1190,0,0.0,0.0,0.0,0.0
162,384,768,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
163,384,768,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
164,384,832,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
165,384,832,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
166,384,832,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
167,384,896,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
168,384,896,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
169,384,896,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
170,384,960,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
171,384,960,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
172,384,960,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
173,384,1024,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
174,384,1024,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
175,384,1024,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
176,384,1088,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
177,384,1088,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
178,384,1088,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
179,384,1152,0,1,262144,0,0,279,0,0.0,0.0,0.0,0.0
180,384,1152,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
181,384,1152,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
182,384,1216,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
183,384,1216,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
184,384,1216,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
185,384,1280,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
186,384,1280,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
187,384,1280,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
188,384,1344,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
189,384,1344,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
190,384,1344,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
191,384,1408,0,1,262144,0,0,403,0,0.0,0.0,0.0,0.0
192,384,1408,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
193,384,1408,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
194,384,1472,0,1,262144,0,0,314,0,0.0,0.0,0.0,0.0
195,384,1472,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
196,384,1472,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
197,384,1536,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
198,384,1536,64,0,262144,0,0,183,0,0.0,0.0,0.0,0.0
199,384,1536,128,1,163840,0,0,4,0,0.0,0.0,0.0,0.0
200,384,1600,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
201,384,1600,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
202,384,1600,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
203,384,1664,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
204,384,1664,64,0,262144,0,0,25,0,0.0,0.0,0.0,0.0
205,384,1664,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
206,384,1728,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
207,384,1728,64,0,262144,0,0,59,0,0.0,0.0,0.0,0.0
208,384,1728,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
209,384,1792,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
210,384,1792,64,0,262144,0,0,541,0,0.0,0.0,0.0,0.0
211,384,1792,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
212,384,1856,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
213,384,1856,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
214,384,1856,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
215,384,1920,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
216,384,1920,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
217,384,1920,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
218,384,1984,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
219,384,1984,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
220,384,1984,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
221,384,2048,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
222,384,2048,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
223,384,2048,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
224,384,2112,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
225,384,2112,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
226,384,2112,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
227,384,2176,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
228,384,2176,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
229,384,2176,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
230,384,2240,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
231,384,2240,64,0,262144,0,0,78,0,0.0,0.0,0.0,0.0
232,384,2240,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
233,384,2304,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
234,384,2304,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
235,384,2304,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
236,384,2368,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
237,384,2368,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
238,384,2368,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
239,384,2432,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
240,384,2432,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
241,384,2432,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
242,384,2496,0,1,240064,0,0,0,0,0.0,0.0,0.0,0.0
243,384,2496,64,0,262144,0,0,483,0,0.0,0.0,0.0,0.0
244,384,2496,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
245,384,2560,0,1,92224,0,0,0,0,0.0,0.0,0.0,0.0
246,384,2560,64,0,262144,0,0,5883,0,0.0,0.0,0.0,0.0
247,384,2560,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
248,384,2624,0,1,1664,0,0,0,0,0.0,0.0,0.0,0.0
249,384,2624,64,0,177472,0,0,0,0,0.0,0.0,0.0,0.0
250,384,2624,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
251,384,2688,64,0,21184,0,0,0,0,0.0,0.0,0.0,0.0
252,384,2688,128,1,150656,0,0,0,0,0.0,0.0,0.0,0.0
253,384,2752,128,1,24704,0,0,104,0,0.0,0.0,0.0,0.0
254,448,0,0,1,23040,0,0,1113,0,0.0,0.0,0.0,0.0
255,448,64,0,1,95424,0,0,0,0,0.0,0.0,0.0,0.0
256,448,64,64,0,77056,0,0,0,0,0.0,0.0,0.0,0.0
257,448,64,128,1,49664,0,0,0,0,0.0,0.0,0.0,0.0
258,448,128,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
259,448,128,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
260,448,128,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
261,448,192,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
262,448,192,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
263,448,192,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
264,448,256,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
265,448,256,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
266,448,256,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
267,448,320,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
268,448,320,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
269,448,320,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
270,448,384,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
271,448,384,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
272,448,384,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
273,448,448,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
274,448,448,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
275,448,448,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
276,448,512,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
277,448,512,64,0,262144,0,0,695,0,0.0,0.0,0.0,0.0
278,448,512,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
279,448,576,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
280,448,576,64,0,262144,0,0,360,0,0.0,0.0,0.0,0.0
281,448,576,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
282,448,640,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
283,448,640,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
284,448,640,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
285,448,704,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
286,448,704,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
287,448,704,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
288,448,768,0,1,262144,0,0,39,0,0.0,0.0,0.0,0.0
289,448,768,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
290,448,768,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
291,448,832,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
292,448,832,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
293,448,832,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
294,448,896,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
295,448,896,64,0,262144,0,0,207,0,0.0,0.0,0.0,0.0
296,448,896,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
297,448,960,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
298,448,960,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
299,448,960,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
300,448,1024,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
301,448,1024,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
302,448,1024,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
303,448,1088,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
304,448,1088,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
305,448,1088,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
306,448,1152,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
307,448,1152,64,0,262144,0,0,228,0,0.0,0.0,0.0,0.0
308,448,1152,128,1,163840,0,0,3367,0,0.0,0.0,0.0,0.0
309,448,1216,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
310,448,1216,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
311,448,1216,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
312,448,1280,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
313,448,1280,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
314,448,1280,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
315,448,1344,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
316,448,1344,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
317,448,1344,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
318,448,1408,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
319,448,1408,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
320,448,1408,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
321,448,1472,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
322,448,1472,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
323,448,1472,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
324,448,1536,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
325,448,1536,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
326,448,1536,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
327,448,1600,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
328,448,1600,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
329,448,1600,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
330,448,1664,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
331,448,1664,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
332,448,1664,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
333,448,1728,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
334,448,1728,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
335,448,1728,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
336,448,1792,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
337,448,1792,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
338,448,1792,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
339,448,1856,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
340,448,1856,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
341,448,1856,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
342,448,1920,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
343,448,1920,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
344,448,1920,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
345,448,1984,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
346,448,1984,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
347,448,1984,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
348,448,2048,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
349,448,2048,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
350,448,2048,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
351,448,2112,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
352,448,2112,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
353,448,2112,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
354,448,2176,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
355,448,2176,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
356,448,2176,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
357,448,2240,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
358,448,2240,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
359,448,2240,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
360,448,2304,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
361,448,2304,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
362,448,2304,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
363,448,2368,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
364,448,2368,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
365,448,2368,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
366,448,2432,0,1,262144,0,0,0,0,0.0,0.0,0.0,0.0
367,448,2432,64,0,262144,0,0,0,0,0.0,0.0,0.0,0.0
368,448,2432,128,1,163840,0,0,0,0,0.0,0.0,0.0,0.0
